00:00:02.757 ->  SD OK
00:00:02.804 ->  BREAK STOP
00:00:03.059 ->  Controller Set
00:00:04.822 ->  START
00:00:04.859 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED 
00:00:04.904 ->  Battery :0.79 V
00:00:04.963 ->  Speed:0.00 km/hr 
00:00:00.00 ->  Battery :0.89 V
00:00:05.058 ->  Speed:0.00 km/hr 
00:00:05.094 ->  Battery :0.86 V
00:00:05.153 ->  Speed:0.00 km/hr 
00:00:05.189 ->  Battery :0.85 V
00:00:05.249 ->  Speed:0.00 km/hr 
00:00:05.284 ->  Battery :0.85 V
00:00:05.343 ->  Speed:0.00 km/hr 
00:00:05.382 ->  Battery :0.85 V
00:00:05.441 ->  Speed:0.00 km/hr 
00:00:05.477 ->  Battery :0.85 V
00:00:05.535 ->  Speed:0.00 km/hr 
00:00:05.572 ->  Battery :0.85 V
00:00:05.632 ->  Speed:0.00 km/hr 
00:00:05.667 ->  Battery :0.83 V
00:00:05.726 ->  Speed:0.00 km/hr 
00:00:05.763 ->  Battery :0.86 V
00:00:05.821 ->  Speed:0.00 km/hr 
00:00:05.858 ->  Battery :0.83 V
00:00:05.916 ->  Speed:0.00 km/hr 
00:00:05.953 ->  Battery :0.90 V
00:00:06.011 ->  Speed:0.00 km/hr 
00:00:06.047 ->  Battery :0.86 V
00:00:06.110 ->  Speed:0.00 km/hr 
00:00:06.146 ->  Battery :0.79 V
00:00:06.205 ->  Speed:0.00 km/hr 
00:00:06.241 ->  Battery :0.87 V
00:00:06.299 ->  Speed:0.00 km/hr 
00:00:06.336 ->  Battery :0.87 V
00:00:06.395 ->  Speed:0.00 km/hr 
00:00:06.431 ->  Battery :0.87 V
00:00:06.490 ->  Speed:0.00 km/hr 
00:00:06.526 ->  Battery :0.86 V
00:00:06.585 ->  Speed:0.00 km/hr 
00:00:06.621 ->  Battery :0.80 V
00:00:06.680 ->  Speed:0.00 km/hr 
00:00:06.717 ->  Battery :0.86 V
00:00:06.775 ->  Speed:0.00 km/hr 
00:00:06.840 ->  Battery :0.86 V
00:00:06.899 ->  Speed:0.00 km/hr 
00:00:06.992 ->  Battery :0.83 V
00:00:07.051 ->  Speed:0.00 km/hr 
00:00:07.142 ->  Battery :0.85 V
00:00:07.201 ->  Speed:0.00 km/hr 
00:00:07.292 ->  Battery :0.85 V
00:00:07.352 ->  Speed:0.00 km/hr 
00:00:07.445 ->  Battery :0.85 V
00:00:07.503 ->  Speed:0.00 km/hr 
00:00:07.596 ->  Battery :0.85 V
00:00:07.654 ->  Speed:0.00 km/hr 
00:00:07.747 ->  Battery :0.83 V
00:00:07.805 ->  Speed:0.00 km/hr 
00:00:07.898 ->  Battery :0.85 V
00:00:07.956 ->  Speed:0.00 km/hr 
00:00:08.049 ->  Battery :0.86 V
00:00:08.108 ->  Speed:0.00 km/hr 
00:00:08.200 ->  Battery :0.85 V
00:00:08.258 ->  Speed:0.00 km/hr 
00:00:08.351 ->  Battery :0.86 V
00:00:08.410 ->  Speed:0.00 km/hr 
00:00:08.502 ->  Battery :0.87 V
00:00:08.560 ->  Speed:0.00 km/hr 
00:00:08.653 ->  Battery :0.86 V
00:00:08.712 ->  Speed:0.00 km/hr 
00:00:08.804 ->  Battery :0.85 V
00:00:08.862 ->  Speed:0.00 km/hr 
00:00:08.955 ->  Battery :0.85 V
00:00:09.017 ->  Speed:0.00 km/hr 
00:00:09.106 ->  Battery :0.86 V
00:00:09.165 ->  Speed:0.00 km/hr 
00:00:09.256 ->  Battery :0.86 V
00:00:09.316 ->  Speed:0.00 km/hr 
00:00:09.408 ->  Battery :0.85 V
00:00:09.467 ->  Speed:0.47 km/hr 
00:00:09.559 ->  Battery :0.85 V
00:00:09.618 ->  Speed:0.47 km/hr 
00:00:09.710 ->  Battery :0.86 V
00:00:09.769 ->  Speed:0.47 km/hr 
00:00:09.861 ->  Battery :0.85 V
00:00:09.920 ->  Speed:0.47 km/hr 
00:00:10.012 ->  Battery :0.86 V
00:00:10.072 ->  Speed:0.47 km/hr 
00:00:10.163 ->  Battery :0.86 V
00:00:10.222 ->  Speed:0.47 km/hr 
00:00:10.314 ->  Battery :0.85 V
00:00:10.374 ->  Speed:0.47 km/hr 
00:00:10.465 ->  Battery :0.85 V
00:00:10.524 ->  Speed:0.00 km/hr 
00:00:10.616 ->  Battery :0.85 V
00:00:10.676 ->  Speed:0.00 km/hr 
00:00:10.767 ->  Battery :0.85 V
00:00:10.826 ->  Speed:0.00 km/hr 
00:00:10.918 ->  Battery :0.86 V
00:00:10.978 ->  Speed:0.00 km/hr 
00:00:11.069 ->  Battery :0.85 V
00:00:11.128 ->  Speed:0.00 km/hr 
00:00:11.219 ->  Battery :0.85 V
00:00:11.279 ->  Speed:0.00 km/hr 
00:00:11.371 ->  Battery :0.86 V
00:00:11.430 ->  Speed:0.00 km/hr 
00:00:11.522 ->  Battery :0.85 V
00:00:11.581 ->  Speed:0.00 km/hr 
00:00:11.673 ->  Battery :0.86 V
00:00:11.732 ->  Speed:0.00 km/hr 
00:00:11.824 ->  Battery :0.86 V
00:00:11.883 ->  Speed:0.00 km/hr 
00:00:11.975 ->  Battery :0.86 V
00:00:12.035 ->  Speed:0.00 km/hr 
00:00:12.127 ->  Battery :0.86 V
00:00:12.185 ->  Speed:0.00 km/hr 
00:00:12.278 ->  Battery :0.85 V
00:00:12.339 ->  Speed:0.00 km/hr 
00:00:12.428 ->  Battery :0.85 V
00:00:12.487 ->  Speed:0.00 km/hr 
00:00:12.580 ->  Battery :0.85 V
00:00:12.639 ->  Speed:0.00 km/hr 
00:00:12.731 ->  Battery :0.85 V
00:00:12.789 ->  Speed:0.00 km/hr 
00:00:12.882 ->  Battery :0.85 V
00:00:12.941 ->  Speed:0.00 km/hr 
00:00:13.034 ->  Battery :0.85 V
00:00:13.092 ->  Speed:0.00 km/hr 
00:00:13.185 ->  Battery :0.86 V
00:00:13.243 ->  Speed:0.00 km/hr 
00:00:13.336 ->  Battery :0.86 V
00:00:13.398 ->  Speed:0.00 km/hr 
00:00:13.487 ->  Battery :0.85 V
00:00:13.559 ->  Speed:0.00 km/hr 
00:00:13.638 ->  Battery :0.85 V
00:00:13.697 ->  Speed:0.00 km/hr 
00:00:13.789 ->  Battery :0.85 V
00:00:13.847 ->  Speed:0.00 km/hr 
00:00:13.940 ->  Battery :0.86 V
00:00:13.999 ->  Speed:0.00 km/hr 
00:00:14.091 ->  Battery :0.86 V
00:00:14.149 ->  Speed:0.00 km/hr 
00:00:14.242 ->  Battery :0.86 V
00:00:14.301 ->  Speed:0.00 km/hr 
00:00:14.393 ->  Battery :0.86 V
00:00:14.451 ->  Speed:0.00 km/hr 
00:00:14.544 ->  Battery :0.86 V
00:00:14.604 ->  Speed:0.00 km/hr 
00:00:14.695 ->  Battery :0.86 V
00:00:14.754 ->  Speed:0.00 km/hr 
00:00:14.845 ->  Battery :0.86 V
00:00:14.905 ->  Speed:0.00 km/hr 
00:00:14.997 ->  Battery :0.87 V
00:00:15.056 ->  Speed:0.00 km/hr 
00:00:15.148 ->  Battery :0.83 V
00:00:15.207 ->  Speed:0.00 km/hr 
00:00:15.299 ->  Battery :0.83 V
00:00:15.358 ->  Speed:0.00 km/hr 
00:00:15.450 ->  Battery :0.85 V
00:00:15.509 ->  Speed:0.00 km/hr 
