00:00:02.753 ->  SD OK
00:00:02.798 ->  BREAK STOP
00:00:03.051 ->  Controller Set
00:00:04.811 ->  START
00:00:04.846 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED 
00:00:04.890 ->  Battery :0.80 V
00:00:04.946 ->  Speed:0.00 km/hr 
00:00:04.981 ->  Battery :0.85 V
00:00:05.038 ->  Speed:0.00 km/hr 
00:00:05.072 ->  Battery :0.86 V
00:00:05.129 ->  Speed:0.00 km/hr 
00:00:05.164 ->  Battery :0.85 V
00:00:05.220 ->  Speed:0.00 km/hr 
00:00:05.255 ->  Battery :0.85 V
00:00:05.311 ->  Speed:0.00 km/hr 
00:00:05.348 ->  Battery :0.86 V
00:00:05.404 ->  Speed:0.00 km/hr 
00:00:05.438 ->  Battery :0.85 V
00:00:05.495 ->  Speed:0.00 km/hr 
00:00:05.529 ->  Battery :0.85 V
00:00:05.586 ->  Speed:0.00 km/hr 
00:00:05.620 ->  Battery :0.85 V
00:00:05.678 ->  Speed:0.00 km/hr 
00:00:05.711 ->  Battery :0.80 V
00:00:05.769 ->  Speed:0.00 km/hr 
00:00:05.803 ->  Battery :0.85 V
00:00:05.859 ->  Speed:0.00 km/hr 
00:00:05.894 ->  Battery :0.86 V
00:00:05.950 ->  Speed:0.00 km/hr 
00:00:05.985 ->  Battery :0.87 V
00:00:06.044 ->  Speed:0.00 km/hr 
00:00:06.078 ->  Battery :0.87 V
00:00:06.135 ->  Speed:0.00 km/hr 
00:00:06.169 ->  Battery :0.86 V
00:00:06.225 ->  Speed:0.00 km/hr 
00:00:06.260 ->  Battery :0.86 V
00:00:06.317 ->  Speed:0.00 km/hr 
00:00:06.351 ->  Battery :0.86 V
00:00:06.408 ->  Speed:0.00 km/hr 
00:00:06.443 ->  Battery :0.87 V
00:00:06.499 ->  Speed:0.00 km/hr 
00:00:06.533 ->  Battery :0.86 V
00:00:06.590 ->  Speed:0.00 km/hr 
00:00:06.625 ->  Battery :0.86 V
00:00:06.681 ->  Speed:0.00 km/hr 
00:00:06.746 ->  Battery :0.87 V
00:00:06.802 ->  Speed:0.00 km/hr 
00:00:06.897 ->  Battery :0.86 V
00:00:06.953 ->  Speed:0.00 km/hr 
00:00:07.048 ->  Battery :0.86 V
00:00:07.104 ->  Speed:0.00 km/hr 
00:00:07.198 ->  Battery :0.85 V
00:00:07.255 ->  Speed:0.00 km/hr 
00:00:07.350 ->  Battery :0.85 V
00:00:07.406 ->  Speed:0.00 km/hr 
00:00:07.500 ->  Battery :0.86 V
00:00:07.557 ->  Speed:0.00 km/hr 
00:00:07.652 ->  Battery :0.86 V
00:00:07.708 ->  Speed:0.00 km/hr 
00:00:07.802 ->  Battery :0.85 V
00:00:07.859 ->  Speed:0.00 km/hr 
00:00:07.954 ->  Battery :0.85 V
00:00:08.011 ->  Speed:0.00 km/hr 
00:00:08.104 ->  Battery :0.86 V
00:00:08.162 ->  Speed:0.00 km/hr 
00:00:08.256 ->  Battery :0.86 V
00:00:08.313 ->  Speed:0.00 km/hr 
00:00:08.407 ->  Battery :0.85 V
00:00:08.464 ->  Speed:0.00 km/hr 
00:00:08.558 ->  Battery :0.85 V
00:00:08.615 ->  Speed:0.00 km/hr 
00:00:08.709 ->  Battery :0.85 V
00:00:08.766 ->  Speed:0.00 km/hr 
00:00:08.860 ->  Battery :0.86 V
00:00:08.920 ->  Speed:0.00 km/hr 
00:00:09.011 ->  Battery :0.83 V
00:00:09.068 ->  Speed:0.00 km/hr 
00:00:09.161 ->  Battery :0.85 V
00:00:09.219 ->  Speed:0.00 km/hr 
00:00:09.313 ->  Battery :0.86 V
00:00:09.370 ->  Speed:0.00 km/hr 
00:00:09.463 ->  Battery :0.86 V
00:00:09.521 ->  Speed:0.00 km/hr 
00:00:09.615 ->  Battery :0.86 V
00:00:09.672 ->  Speed:0.00 km/hr 
00:00:09.765 ->  Battery :0.86 V
00:00:09.823 ->  Speed:0.00 km/hr 
00:00:09.917 ->  Battery :0.85 V
00:00:09.974 ->  Speed:0.00 km/hr 
00:00:10.067 ->  Battery :0.86 V
00:00:10.125 ->  Speed:0.00 km/hr 
00:00:10.219 ->  Battery :0.86 V
00:00:10.276 ->  Speed:0.00 km/hr 
00:00:10.370 ->  Battery :0.86 V
00:00:10.427 ->  Speed:0.00 km/hr 
00:00:10.521 ->  Battery :0.85 V
00:00:10.578 ->  Speed:0.00 km/hr 
00:00:10.672 ->  Battery :0.86 V
00:00:10.729 ->  Speed:0.00 km/hr 
00:00:10.823 ->  Battery :0.86 V
00:00:10.881 ->  Speed:0.00 km/hr 
00:00:10.975 ->  Battery :0.85 V
00:00:11.031 ->  Speed:0.00 km/hr 
00:00:11.125 ->  Battery :0.85 V
00:00:11.182 ->  Speed:0.00 km/hr 
00:00:11.277 ->  Battery :0.85 V
00:00:11.333 ->  Speed:0.00 km/hr 
00:00:11.427 ->  Battery :0.86 V
00:00:11.484 ->  Speed:0.00 km/hr 
00:00:11.579 ->  Battery :0.85 V
00:00:11.635 ->  Speed:0.00 km/hr 
00:00:11.729 ->  Battery :0.86 V
00:00:11.786 ->  Speed:0.00 km/hr 
00:00:11.881 ->  Battery :0.85 V
00:00:11.937 ->  Speed:0.00 km/hr 
00:00:12.032 ->  Battery :0.86 V
00:00:12.088 ->  Speed:0.00 km/hr 
00:00:12.183 ->  Battery :0.85 V
00:00:12.242 ->  Speed:0.00 km/hr 
00:00:12.334 ->  Battery :0.85 V
00:00:12.390 ->  Speed:0.00 km/hr 
00:00:12.485 ->  Battery :0.86 V
00:00:12.541 ->  Speed:0.00 km/hr 
00:00:12.636 ->  Battery :0.86 V
00:00:12.692 ->  Speed:0.00 km/hr 
00:00:12.787 ->  Battery :0.87 V
00:00:12.844 ->  Speed:0.00 km/hr 
00:00:12.939 ->  Battery :0.86 V
00:00:12.995 ->  Speed:0.00 km/hr 
00:00:13.089 ->  Battery :0.85 V
00:00:13.146 ->  Speed:0.00 km/hr 
00:00:13.241 ->  Battery :0.86 V
00:00:13.300 ->  Speed:0.00 km/hr 
00:00:13.391 ->  Battery :0.86 V
00:00:13.449 ->  Speed:0.00 km/hr 
00:00:13.543 ->  Battery :0.85 V
00:00:13.600 ->  Speed:0.00 km/hr 
00:00:13.693 ->  Battery :0.85 V
00:00:13.751 ->  Speed:0.00 km/hr 
00:00:13.845 ->  Battery :0.86 V
00:00:13.902 ->  Speed:0.00 km/hr 
00:00:13.996 ->  Battery :0.86 V
00:00:14.053 ->  Speed:0.00 km/hr 
00:00:14.147 ->  Battery :0.83 V
00:00:14.204 ->  Speed:0.00 km/hr 
00:00:14.298 ->  Battery :0.85 V
00:00:14.355 ->  Speed:0.00 km/hr 
00:00:14.449 ->  Battery :0.86 V
00:00:14.507 ->  Speed:0.00 km/hr 
00:00:14.600 ->  Battery :0.86 V
00:00:14.657 ->  Speed:0.00 km/hr 
00:00:14.750 ->  Battery :0.86 V
00:00:14.808 ->  Speed:0.00 km/hr 
00:00:14.902 ->  Battery :0.85 V
00:00:14.959 ->  Speed:0.00 km/hr 
00:00:15.052 ->  Battery :0.86 V
00:00:15.110 ->  Speed:0.00 km/hr 
00:00:15.204 ->  Battery :0.87 V
00:00:15.261 ->  Speed:0.00 km/hr 
00:00:15.354 ->  Battery :0.87 V
00:00:15.412 ->  Speed:0.00 km/hr 
00:00:15.506 ->  Battery :0.86 V
00:00:15.565 ->  Speed:0.00 km/hr 
00:00:15.657 ->  Battery :0.86 V
00:00:15.714 ->  Speed:0.00 km/hr 
00:00:15.808 ->  Battery :0.87 V
00:00:15.865 ->  Speed:0.00 km/hr 
00:00:15.959 ->  Battery :0.86 V
00:00:16.016 ->  Speed:0.00 km/hr 
00:00:16.111 ->  Battery :0.86 V
00:00:16.167 ->  Speed:0.00 km/hr 
00:00:16.262 ->  Battery :0.86 V
00:00:16.318 ->  Speed:0.00 km/hr 
00:00:16.412 ->  Battery :0.86 V
00:00:16.470 ->  Speed:0.00 km/hr 
00:00:16.564 ->  Battery :0.86 V
00:00:16.623 ->  Speed:0.00 km/hr 
00:00:16.714 ->  Battery :0.85 V
00:00:16.771 ->  Speed:0.00 km/hr 
00:00:16.866 ->  Battery :0.85 V
00:00:16.922 ->  Speed:0.00 km/hr 
00:00:17.016 ->  Battery :0.86 V
00:00:17.073 ->  Speed:0.00 km/hr 
00:00:17.168 ->  Battery :0.86 V
00:00:17.224 ->  Speed:0.00 km/hr 
00:00:17.318 ->  Battery :0.86 V
00:00:17.375 ->  Speed:0.00 km/hr 
00:00:17.470 ->  Battery :0.86 V
00:00:17.526 ->  Speed:0.00 km/hr 
00:00:17.620 ->  Battery :0.87 V
00:00:17.677 ->  Speed:0.00 km/hr 
00:00:17.772 ->  Battery :0.87 V
00:00:17.828 ->  Speed:0.00 km/hr 
00:00:17.923 ->  Battery :0.87 V
00:00:17.979 ->  Speed:0.00 km/hr 
00:00:18.074 ->  Battery :0.86 V
00:00:18.130 ->  Speed:0.00 km/hr 
00:00:18.225 ->  Battery :0.86 V
00:00:18.281 ->  Speed:0.00 km/hr 
00:00:18.376 ->  Battery :0.87 V
00:00:18.433 ->  Speed:0.00 km/hr 
00:00:18.527 ->  Battery :0.86 V
00:00:18.584 ->  Speed:0.00 km/hr 
00:00:18.677 ->  Battery :0.85 V
00:00:18.735 ->  Speed:0.00 km/hr 
00:00:18.829 ->  Battery :0.85 V
00:00:18.884 ->  Speed:0.00 km/hr 
00:00:18.979 ->  Battery :0.85 V
00:00:19.037 ->  Speed:0.00 km/hr 
00:00:19.131 ->  Battery :0.86 V
00:00:19.188 ->  Speed:0.00 km/hr 
00:00:19.281 ->  Battery :0.86 V
00:00:19.339 ->  Speed:0.00 km/hr 
00:00:19.433 ->  Battery :0.85 V
00:00:19.490 ->  Speed:0.00 km/hr 
00:00:19.584 ->  Battery :0.86 V
00:00:19.641 ->  Speed:0.00 km/hr 
00:00:19.735 ->  Battery :0.87 V
00:00:19.792 ->  Speed:0.00 km/hr 
00:00:19.886 ->  Battery :0.86 V
00:00:19.945 ->  Speed:0.00 km/hr 
00:00:20.037 ->  Battery :0.86 V
00:00:20.094 ->  Speed:0.00 km/hr 
