00:00:02.718 ->  SD OK
00:00:02.756 ->  BREAK STOP
00:00:03.003 ->  Controller Set
00:00:04.758 ->  START
00:00:04.788 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED 
00:00:04.826 ->  Battery :0.93 V
00:00:04.877 ->  Speed:0.00 km/hr 
00:00:04.921 ->  Battery :0.93 V
00:00:04.972 ->  Speed:0.00 km/hr 
00:00:05.011 ->  Battery :0.93 V
00:00:05.062 ->  Speed:0.00 km/hr 
00:00:05.102 ->  Battery :0.93 V
00:00:05.153 ->  Speed:0.00 km/hr 
00:00:05.193 ->  Battery :0.93 V
00:00:05.244 ->  Speed:0.00 km/hr 
00:00:05.284 ->  Battery :0.95 V
00:00:05.336 ->  Speed:0.00 km/hr 
00:00:05.376 ->  Battery :0.93 V
00:00:05.427 ->  Speed:0.00 km/hr 
00:00:05.467 ->  Battery :0.93 V
00:00:05.518 ->  Speed:0.00 km/hr 
00:00:05.558 ->  Battery :0.92 V
00:00:05.609 ->  Speed:0.00 km/hr 
00:00:05.649 ->  Battery :1.01 V
00:00:05.700 ->  Speed:0.00 km/hr 
00:00:05.740 ->  Battery :0.93 V
00:00:05.791 ->  Speed:0.00 km/hr 
00:00:05.831 ->  Battery :0.93 V
00:00:05.882 ->  Speed:0.00 km/hr 
00:00:05.922 ->  Battery :1.04 V
00:00:05.977 ->  Speed:0.00 km/hr 
00:00:06.013 ->  Battery :0.95 V
00:00:06.065 ->  Speed:0.00 km/hr 
00:00:06.105 ->  Battery :0.93 V
00:00:06.156 ->  Speed:0.00 km/hr 
00:00:06.196 ->  Battery :0.95 V
00:00:06.247 ->  Speed:0.00 km/hr 
00:00:06.287 ->  Battery :0.95 V
00:00:06.338 ->  Speed:0.00 km/hr 
00:00:06.377 ->  Battery :0.95 V
00:00:06.428 ->  Speed:0.00 km/hr 
00:00:06.470 ->  Battery :0.99 V
00:00:06.521 ->  Speed:0.00 km/hr 
00:00:06.621 ->  Battery :0.92 V
00:00:06.672 ->  Speed:0.00 km/hr 
00:00:06.772 ->  Battery :0.92 V
00:00:06.823 ->  Speed:0.00 km/hr 
00:00:06.923 ->  Battery :0.93 V
00:00:06.974 ->  Speed:0.00 km/hr 
00:00:07.074 ->  Battery :0.92 V
00:00:07.126 ->  Speed:0.00 km/hr 
00:00:07.225 ->  Battery :0.92 V
00:00:07.276 ->  Speed:0.00 km/hr 
00:00:07.376 ->  Battery :0.93 V
00:00:07.428 ->  Speed:0.00 km/hr 
00:00:07.527 ->  Battery :0.93 V
00:00:07.579 ->  Speed:0.00 km/hr 
00:00:07.678 ->  Battery :0.93 V
00:00:07.731 ->  Speed:0.00 km/hr 
00:00:07.830 ->  Battery :0.92 V
00:00:07.881 ->  Speed:0.00 km/hr 
00:00:07.982 ->  Battery :0.92 V
00:00:08.033 ->  Speed:0.00 km/hr 
00:00:08.132 ->  Battery :0.93 V
00:00:08.183 ->  Speed:0.00 km/hr 
00:00:08.282 ->  Battery :0.93 V
00:00:08.333 ->  Speed:0.00 km/hr 
00:00:08.433 ->  Battery :0.92 V
00:00:08.485 ->  Speed:0.00 km/hr 
00:00:08.585 ->  Battery :0.90 V
00:00:08.636 ->  Speed:0.00 km/hr 
00:00:08.736 ->  Battery :0.92 V
00:00:08.787 ->  Speed:0.00 km/hr 
00:00:08.887 ->  Battery :0.93 V
00:00:08.940 ->  Speed:0.00 km/hr 
00:00:09.038 ->  Battery :0.92 V
00:00:09.090 ->  Speed:0.00 km/hr 
00:00:09.189 ->  Battery :0.92 V
00:00:09.240 ->  Speed:0.00 km/hr 
00:00:09.340 ->  Battery :0.93 V
00:00:09.392 ->  Speed:0.00 km/hr 
00:00:09.491 ->  Battery :0.92 V
00:00:09.542 ->  Speed:0.00 km/hr 
00:00:09.643 ->  Battery :0.92 V
00:00:09.694 ->  Speed:0.00 km/hr 
00:00:09.793 ->  Battery :0.92 V
00:00:09.844 ->  Speed:0.00 km/hr 
00:00:09.945 ->  Battery :0.93 V
00:00:09.996 ->  Speed:0.00 km/hr 
00:00:10.095 ->  Battery :0.93 V
00:00:10.146 ->  Speed:0.00 km/hr 
00:00:10.246 ->  Battery :0.93 V
00:00:10.297 ->  Speed:0.00 km/hr 
00:00:10.397 ->  Battery :0.93 V
00:00:10.448 ->  Speed:0.00 km/hr 
00:00:10.548 ->  Battery :0.92 V
00:00:10.599 ->  Speed:0.00 km/hr 
00:00:10.699 ->  Battery :0.93 V
00:00:10.750 ->  Speed:0.00 km/hr 
00:00:10.850 ->  Battery :0.95 V
00:00:10.901 ->  Speed:0.00 km/hr 
00:00:11.001 ->  Battery :0.93 V
00:00:11.053 ->  Speed:0.00 km/hr 
00:00:11.152 ->  Battery :0.92 V
00:00:11.203 ->  Speed:0.00 km/hr 
00:00:11.303 ->  Battery :0.93 V
00:00:11.355 ->  Speed:0.00 km/hr 
00:00:11.454 ->  Battery :0.93 V
00:00:11.505 ->  Speed:0.00 km/hr 
00:00:11.606 ->  Battery :0.92 V
00:00:11.657 ->  Speed:0.00 km/hr 
00:00:11.756 ->  Battery :0.92 V
