00:00:02.698 ->  SD OK
00:00:02.725 ->  BREAK STOP
00:00:02.967 ->  Controller Set
00:00:04.715 ->  START
00:00:04.740 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED 
00:00:04.771 ->  Battery :12.14 V
00:00:04.814 ->  Speed:0.00 km/hr 
00:00:04.872 ->  Battery :12.15 V
00:00:04.916 ->  Speed:0.00 km/hr 
00:00:04.972 ->  Battery :12.15 V
00:00:05.016 ->  Speed:0.00 km/hr 
00:00:05.073 ->  Battery :12.15 V
00:00:05.116 ->  Speed:0.00 km/hr 
00:00:05.174 ->  Battery :12.12 V
00:00:05.218 ->  Speed:0.00 km/hr 
00:00:05.275 ->  Battery :12.14 V
00:00:05.319 ->  Speed:0.00 km/hr 
00:00:05.377 ->  Battery :12.15 V
00:00:05.421 ->  Speed:0.00 km/hr 
00:00:05.477 ->  Battery :12.14 V
00:00:05.521 ->  Speed:0.00 km/hr 
00:00:05.578 ->  Battery :12.08 V
00:00:05.621 ->  Speed:0.00 km/hr 
00:00:05.680 ->  Battery :12.12 V
00:00:05.724 ->  Speed:0.00 km/hr 
00:00:05.780 ->  Battery :12.14 V
00:00:05.823 ->  Speed:0.00 km/hr 
00:00:05.881 ->  Battery :12.12 V
00:00:05.925 ->  Speed:0.00 km/hr 
00:00:05.983 ->  Battery :12.14 V
00:00:06.029 ->  Speed:0.00 km/hr 
00:00:06.083 ->  Battery :12.14 V
00:00:06.127 ->  Speed:0.00 km/hr 
00:00:06.184 ->  Battery :12.18 V
00:00:06.228 ->  Speed:0.00 km/hr 
00:00:06.285 ->  Battery :12.11 V
00:00:06.329 ->  Speed:0.00 km/hr 
00:00:06.386 ->  Battery :12.12 V
00:00:06.430 ->  Speed:0.00 km/hr 
00:00:06.488 ->  Battery :12.17 V
00:00:06.532 ->  Speed:0.00 km/hr 
00:00:06.588 ->  Battery :12.09 V
00:00:06.631 ->  Speed:0.00 km/hr 
00:00:06.689 ->  Battery :12.15 V
00:00:06.735 ->  Speed:0.00 km/hr 
00:00:06.791 ->  Battery :12.18 V
00:00:06.835 ->  Speed:0.00 km/hr 
00:00:06.891 ->  Battery :12.17 V
00:00:06.935 ->  Speed:0.00 km/hr 
00:00:06.993 ->  Battery :12.18 V
00:00:07.036 ->  Speed:0.00 km/hr 
00:00:07.094 ->  Battery :12.15 V
00:00:07.138 ->  Speed:0.00 km/hr 
00:00:07.195 ->  Battery :12.08 V
00:00:07.239 ->  Speed:0.00 km/hr 
00:00:07.297 ->  Battery :12.15 V
00:00:07.341 ->  Speed:0.00 km/hr 
00:00:07.397 ->  Battery :12.15 V
00:00:07.443 ->  Speed:0.00 km/hr 
00:00:07.499 ->  Battery :12.05 V
00:00:07.542 ->  Speed:0.00 km/hr 
00:00:07.600 ->  Battery :12.19 V
00:00:07.644 ->  Speed:0.00 km/hr 
00:00:07.700 ->  Battery :12.06 V
00:00:07.743 ->  Speed:0.00 km/hr 
00:00:07.801 ->  Battery :12.14 V
00:00:07.844 ->  Speed:0.00 km/hr 
00:00:07.903 ->  Battery :12.18 V
00:00:07.947 ->  Speed:0.00 km/hr 
00:00:08.003 ->  Battery :12.08 V
00:00:08.046 ->  Speed:0.00 km/hr 
00:00:08.086 ->  (94,93,94,93,0.00,100,0)	BREAK STOPPED 
00:00:08.121 ->  Battery :12.12 V
00:00:08.164 ->  Speed:0.00 km/hr 
00:00:08.309 ->  (95,94,95,94,0.00,100,0)	FORWARD     94　95　
00:00:08.332 ->  Battery :12.12 V
00:00:08.376 ->  Speed:0.00 km/hr 
00:00:08.641 ->  (98,95,98,95,0.00,100,0)	FORWARD     95　96　97　98　
00:00:08.664 ->  Battery :12.11 V
00:00:08.707 ->  Speed:0.00 km/hr 
00:00:08.852 ->  (100,98,99,98,0.00,100,0)	FORWARD     98　99　
00:00:08.875 ->  Battery :12.09 V
00:00:08.919 ->  Speed:0.00 km/hr 
00:00:09.001 ->  Battery :12.15 V
00:00:09.048 ->  Speed:0.00 km/hr 
00:00:09.132 ->  Battery :12.11 V
00:00:09.175 ->  Speed:0.00 km/hr 
00:00:09.259 ->  Battery :12.11 V
00:00:09.302 ->  Speed:0.00 km/hr 
00:00:09.385 ->  Battery :12.15 V
00:00:09.428 ->  Speed:0.00 km/hr 
00:00:09.512 ->  Battery :12.09 V
00:00:09.555 ->  Speed:0.00 km/hr 
00:00:09.639 ->  Battery :12.08 V
00:00:09.682 ->  Speed:0.00 km/hr 
00:00:09.766 ->  Battery :12.05 V
00:00:09.809 ->  Speed:0.01 km/hr 
00:00:09.893 ->  Battery :12.11 V
00:00:09.939 ->  Speed:0.01 km/hr 
00:00:10.022 ->  Battery :12.02 V
00:00:10.065 ->  Speed:0.01 km/hr 
00:00:10.090 ->  (99,100,99,99,0.01,100,0)	FORWARD     
00:00:10.123 ->  Battery :12.12 V
00:00:10.167 ->  Speed:0.01 km/hr 
00:00:10.224 ->  Battery :12.05 V
00:00:10.268 ->  Speed:0.01 km/hr 
00:00:10.326 ->  Battery :12.06 V
00:00:10.369 ->  Speed:0.02 km/hr 
00:00:10.426 ->  Battery :12.03 V
00:00:10.471 ->  Speed:22.09 km/hr 
00:00:11.032 ->  Battery :12.03 V
00:00:11.076 ->  Speed:0.02 km/hr 
00:00:11.133 ->  Battery :12.14 V
00:00:11.177 ->  Speed:0.02 km/hr 
00:00:11.228 ->  (98,99,99,99,0.02,100,0)	FORWARD     99　
00:00:11.251 ->  Battery :12.06 V
00:00:11.294 ->  Speed:0.02 km/hr 
00:00:11.423 ->  (96,98,96,99,0.02,100,0)	FORWARD     99　98　97　96　
00:00:11.446 ->  Battery :12.06 V
00:00:11.489 ->  Speed:0.02 km/hr 
00:00:11.544 ->  (93,96,93,96,0.02,100,0)	BREAK STOPPING 
00:00:11.577 ->  Battery :12.08 V
00:00:11.620 ->  Speed:0.02 km/hr 
00:00:11.677 ->  Battery :12.09 V
00:00:11.723 ->  Speed:2.78 km/hr 
00:00:11.780 ->  Battery :12.12 V
00:00:11.823 ->  Speed:0.28 km/hr 
00:00:11.879 ->  Battery :12.03 V
00:00:11.923 ->  Speed:0.03 km/hr 
00:00:11.980 ->  Battery :12.03 V
00:00:12.024 ->  Speed:0.02 km/hr 
00:00:12.082 ->  Battery :12.09 V
00:00:12.126 ->  Speed:0.02 km/hr 
00:00:12.182 ->  Battery :12.11 V
00:00:12.226 ->  Speed:0.02 km/hr 
00:00:12.283 ->  Battery :12.12 V
00:00:12.327 ->  Speed:3.08 km/hr 
00:00:12.386 ->  Battery :12.11 V
00:00:12.432 ->  Speed:2.78 km/hr 
00:00:12.486 ->  Battery :12.14 V
00:00:12.530 ->  Speed:2.78 km/hr 
00:00:12.588 ->  Battery :12.14 V
00:00:12.632 ->  Speed:2.82 km/hr 
00:00:12.688 ->  Battery :12.12 V
00:00:12.732 ->  Speed:0.27 km/hr 
00:00:12.789 ->  Battery :12.12 V
00:00:12.833 ->  Speed:0.02 km/hr 
00:00:12.891 ->  Battery :12.14 V
00:00:12.935 ->  Speed:2.75 km/hr 
00:00:12.991 ->  Battery :12.14 V
00:00:13.035 ->  Speed:2.68 km/hr 
00:00:13.092 ->  Battery :12.11 V
00:00:13.136 ->  Speed:2.64 km/hr 
00:00:13.195 ->  Battery :12.14 V
00:00:13.238 ->  Speed:2.64 km/hr 
00:00:13.295 ->  Battery :12.12 V
00:00:13.338 ->  Speed:0.26 km/hr 
00:00:13.395 ->  Battery :12.12 V
00:00:13.440 ->  Speed:0.02 km/hr 
00:00:13.496 ->  Battery :12.08 V
00:00:13.540 ->  Speed:2.75 km/hr 
00:00:13.597 ->  Battery :12.08 V
00:00:13.641 ->  Speed:2.61 km/hr 
00:00:13.699 ->  Battery :12.12 V
00:00:13.743 ->  Speed:2.54 km/hr 
00:00:13.800 ->  Battery :12.12 V
00:00:13.843 ->  Speed:2.54 km/hr 
00:00:13.900 ->  Battery :12.12 V
00:00:13.944 ->  Speed:0.28 km/hr 
00:00:14.002 ->  Battery :12.14 V
00:00:14.046 ->  Speed:0.02 km/hr 
00:00:14.102 ->  Battery :12.12 V
00:00:14.146 ->  Speed:2.48 km/hr 
00:00:14.203 ->  Battery :12.12 V
00:00:14.247 ->  Speed:2.45 km/hr 
00:00:14.305 ->  Battery :12.14 V
00:00:14.349 ->  Speed:2.39 km/hr 
00:00:14.406 ->  Battery :12.12 V
00:00:14.450 ->  Speed:2.39 km/hr 
00:00:14.508 ->  Battery :12.15 V
00:00:14.552 ->  Speed:0.23 km/hr 
00:00:14.608 ->  Battery :12.14 V
00:00:14.654 ->  Speed:0.02 km/hr 
00:00:14.709 ->  Battery :12.14 V
00:00:14.753 ->  Speed:2.34 km/hr 
00:00:14.811 ->  Battery :12.14 V
00:00:14.855 ->  Speed:2.29 km/hr 
00:00:14.911 ->  Battery :12.11 V
00:00:14.955 ->  Speed:2.29 km/hr 
00:00:15.012 ->  Battery :12.12 V
00:00:15.056 ->  Speed:2.26 km/hr 
00:00:15.114 ->  Battery :12.06 V
00:00:15.158 ->  Speed:0.25 km/hr 
00:00:15.214 ->  Battery :12.12 V
00:00:15.258 ->  Speed:0.02 km/hr 
00:00:15.315 ->  Battery :12.11 V
00:00:15.362 ->  Speed:2.19 km/hr 
00:00:15.417 ->  Battery :12.12 V
00:00:15.460 ->  Speed:2.19 km/hr 
00:00:15.517 ->  Battery :12.14 V
00:00:15.561 ->  Speed:2.17 km/hr 
00:00:15.620 ->  Battery :12.14 V
00:00:15.663 ->  Speed:2.14 km/hr 
00:00:15.719 ->  Battery :12.14 V
00:00:15.763 ->  Speed:0.21 km/hr 
00:00:15.821 ->  Battery :12.14 V
00:00:15.864 ->  Speed:0.02 km/hr 
00:00:15.922 ->  Battery :12.12 V
00:00:15.966 ->  Speed:2.10 km/hr 
00:00:16.023 ->  Battery :12.14 V
00:00:16.068 ->  Speed:2.06 km/hr 
00:00:16.123 ->  Battery :12.15 V
00:00:16.167 ->  Speed:2.02 km/hr 
00:00:16.226 ->  Battery :12.15 V
00:00:16.269 ->  Speed:2.04 km/hr 
00:00:16.326 ->  Battery :12.14 V
00:00:16.370 ->  Speed:0.20 km/hr 
00:00:16.428 ->  Battery :12.14 V
00:00:16.472 ->  Speed:0.02 km/hr 
00:00:16.529 ->  Battery :12.14 V
00:00:16.572 ->  Speed:2.00 km/hr 
00:00:16.629 ->  Battery :12.12 V
00:00:16.673 ->  Speed:1.94 km/hr 
00:00:16.731 ->  Battery :12.09 V
00:00:16.775 ->  Speed:1.96 km/hr 
00:00:16.832 ->  Battery :12.12 V
00:00:16.875 ->  Speed:1.91 km/hr 
00:00:16.932 ->  Battery :12.12 V
00:00:16.976 ->  Speed:0.19 km/hr 
00:00:17.034 ->  Battery :12.12 V
00:00:17.078 ->  Speed:0.01 km/hr 
00:00:17.134 ->  Battery :12.14 V
00:00:17.178 ->  Speed:1.84 km/hr 
00:00:17.235 ->  Battery :12.15 V
00:00:17.280 ->  Speed:1.84 km/hr 
00:00:17.337 ->  Battery :12.14 V
00:00:17.380 ->  Speed:1.79 km/hr 
00:00:17.438 ->  Battery :12.15 V
