00:00:06.250 ->  SD OK
00:00:06.283 ->  BREAK STOP
00:00:06.519 ->  Controller Set
00:00:08.264 ->  START
00:00:23.485 ->  Battery :12.90 V
00:00:23.523 ->  Speed:0.00 km/hr 
00:00:23.655 ->  @20/5/28 11:5:30.14 Bike UNLOCK
00:00:23.674 ->  Battery :12.91 V
00:00:23.714 ->  Battery :12.90 V
00:00:23.754 ->  Battery :12.87 V
00:00:23.795 ->  Battery :12.90 V
00:00:23.835 ->  Battery :13.09 V
00:00:23.873 ->  Battery :13.15 V
00:00:23.933 ->  Battery :13.06 V
00:00:24.116 ->  Battery :13.07 V
00:00:24.298 ->  Battery :13.06 V
00:00:24.479 ->  Battery :13.04 V
00:00:24.662 ->  Battery :13.03 V
00:00:24.844 ->  Battery :12.96 V
00:00:25.026 ->  Battery :13.10 V
00:00:25.207 ->  Battery :12.97 V
00:00:25.390 ->  Battery :13.02 V
00:00:25.572 ->  Battery :13.04 V
00:00:25.754 ->  Battery :13.10 V
00:00:25.936 ->  Battery :13.13 V
00:00:26.118 ->  Battery :12.99 V
00:00:26.482 ->  Battery :13.12 V
00:00:26.664 ->  Battery :12.97 V
00:00:26.846 ->  Battery :13.06 V
00:00:27.028 ->  Battery :13.13 V
00:00:27.210 ->  Battery :13.00 V
00:00:27.393 ->  Battery :13.04 V
00:00:27.575 ->  Battery :13.00 V
00:00:27.756 ->  Battery :12.99 V
00:00:27.938 ->  Battery :13.16 V
00:00:28.303 ->  Battery :12.94 V
00:00:28.484 ->  Battery :13.03 V
00:00:28.666 ->  Battery :13.02 V
00:00:29.213 ->  Battery :12.93 V
00:00:29.394 ->  Battery :12.94 V
00:00:29.577 ->  Battery :13.06 V
00:00:29.759 ->  Battery :12.93 V
00:00:29.941 ->  Battery :12.96 V
00:00:30.123 ->  Battery :12.93 V
00:00:30.305 ->  Battery :12.96 V
00:00:30.487 ->  Battery :12.88 V
00:00:30.669 ->  Battery :13.02 V
00:00:30.851 ->  Battery :12.99 V
00:00:31.033 ->  Battery :12.93 V
00:00:31.397 ->  Battery :13.06 V
00:00:31.580 ->  Battery :13.03 V
00:00:31.761 ->  Battery :13.04 V
00:00:31.943 ->  Battery :13.03 V
00:00:32.125 ->  Battery :12.85 V
00:00:32.308 ->  Battery :12.87 V
00:00:32.489 ->  Battery :12.88 V
00:00:32.671 ->  Battery :12.93 V
00:00:32.854 ->  Battery :13.06 V
00:00:33.036 ->  Battery :12.97 V
00:00:33.218 ->  Battery :13.02 V
00:00:33.399 ->  Battery :12.94 V
00:00:33.582 ->  Battery :12.90 V
00:00:33.764 ->  Battery :12.99 V
00:00:33.946 ->  Battery :12.90 V
00:00:34.127 ->  Battery :13.03 V
00:00:34.310 ->  Battery :13.21 V
00:00:34.492 ->  Battery :12.90 V
00:00:34.674 ->  Battery :13.06 V
00:00:34.855 ->  Battery :12.99 V
00:00:35.038 ->  Battery :13.04 V
00:00:35.220 ->  Battery :13.02 V
00:00:35.402 ->  Battery :12.93 V
00:00:35.585 ->  Battery :13.07 V
00:00:35.766 ->  Battery :13.04 V
00:00:35.948 ->  Battery :13.00 V
00:00:36.130 ->  Battery :12.90 V
00:00:36.313 ->  Battery :13.04 V
00:00:36.494 ->  Battery :12.91 V
00:00:36.676 ->  Battery :13.06 V
00:00:36.858 ->  Battery :13.00 V
00:00:37.041 ->  Battery :13.06 V
00:00:37.404 ->  Battery :12.90 V
00:00:37.586 ->  Battery :12.94 V
00:00:37.769 ->  Battery :12.82 V
00:00:37.951 ->  Battery :13.07 V
00:00:38.132 ->  Battery :12.90 V
00:00:38.497 ->  Battery :13.03 V
00:00:38.679 ->  Battery :12.96 V
00:00:38.860 ->  Battery :12.97 V
00:00:39.043 ->  Battery :13.00 V
00:00:39.225 ->  Battery :12.87 V
00:00:39.407 ->  Battery :12.97 V
00:00:39.589 ->  Battery :13.07 V
00:00:39.771 ->  Battery :12.87 V
00:00:39.953 ->  Battery :13.07 V
00:00:40.135 ->  Battery :12.90 V
00:00:40.317 ->  Battery :13.00 V
00:00:40.499 ->  Battery :13.04 V
00:00:40.681 ->  Battery :12.97 V
00:00:40.863 ->  Battery :12.94 V
00:00:41.046 ->  Battery :12.97 V
00:00:41.228 ->  Battery :13.04 V
00:00:41.409 ->  Battery :12.84 V
00:00:41.591 ->  Battery :12.96 V
00:00:41.774 ->  Battery :12.88 V
00:00:41.956 ->  Battery :12.93 V
00:00:42.137 ->  Battery :12.90 V
00:00:42.319 ->  Battery :12.91 V
00:00:42.684 ->  Battery :13.06 V
00:00:42.866 ->  Battery :13.00 V
00:00:43.047 ->  Battery :13.04 V
00:00:43.230 ->  Battery :13.06 V
00:00:43.412 ->  Battery :13.00 V
00:00:43.594 ->  Battery :12.99 V
00:00:43.958 ->  Battery :13.00 V
00:00:44.140 ->  Battery :12.90 V
00:00:44.322 ->  Battery :13.02 V
00:00:44.504 ->  Battery :12.90 V
00:00:44.686 ->  Battery :12.93 V
00:00:44.868 ->  Battery :12.97 V
00:00:45.050 ->  Battery :12.99 V
00:00:45.233 ->  Battery :12.87 V
00:00:45.414 ->  Battery :12.94 V
00:00:45.596 ->  Battery :12.96 V
00:00:45.778 ->  Battery :12.99 V
00:00:45.961 ->  Battery :13.00 V
00:00:46.142 ->  Battery :12.91 V
00:00:46.324 ->  Battery :12.97 V
00:00:46.507 ->  Battery :13.09 V
