00:00:02.701 ->  SD OK
00:00:02.732 ->  BREAK STOP
00:00:02.976 ->  Controller Set
00:00:04.728 ->  START
00:00:04.755 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED 
00:00:04.790 ->  Battery :0.74 V
00:00:04.838 ->  Speed:0.00 km/hr 
00:00:04.880 ->  Battery :0.79 V
00:00:04.928 ->  Speed:0.00 km/hr 
00:00:04.971 ->  Battery :0.79 V
00:00:05.020 ->  Speed:0.00 km/hr 
00:00:05.062 ->  Battery :0.80 V
00:00:05.110 ->  Speed:0.00 km/hr 
00:00:05.153 ->  Battery :0.80 V
00:00:05.201 ->  Speed:0.00 km/hr 
00:00:05.244 ->  Battery :0.79 V
00:00:05.293 ->  Speed:0.00 km/hr 
00:00:05.336 ->  Battery :0.79 V
00:00:05.385 ->  Speed:0.00 km/hr 
00:00:05.427 ->  Battery :0.80 V
00:00:05.476 ->  Speed:0.00 km/hr 
00:00:05.518 ->  Battery :0.79 V
00:00:05.566 ->  Speed:0.00 km/hr 
00:00:05.609 ->  Battery :0.77 V
00:00:05.657 ->  Speed:0.00 km/hr 
00:00:05.700 ->  Battery :0.80 V
00:00:05.748 ->  Speed:0.00 km/hr 
00:00:05.791 ->  Battery :0.80 V
00:00:05.840 ->  Speed:0.00 km/hr 
00:00:05.882 ->  Battery :0.71 V
00:00:05.934 ->  Speed:0.00 km/hr 
00:00:05.974 ->  Battery :0.79 V
00:00:06.023 ->  Speed:0.00 km/hr 
00:00:06.065 ->  Battery :0.80 V
00:00:06.113 ->  Speed:0.00 km/hr 
00:00:06.156 ->  Battery :0.85 V
00:00:06.204 ->  Speed:0.00 km/hr 
00:00:06.246 ->  Battery :0.79 V
00:00:06.294 ->  Speed:0.00 km/hr 
00:00:06.337 ->  Battery :0.80 V
00:00:06.385 ->  Speed:0.00 km/hr 
00:00:06.440 ->  Battery :0.74 V
00:00:06.490 ->  Speed:0.00 km/hr 
00:00:06.591 ->  Battery :0.79 V
00:00:06.640 ->  Speed:0.00 km/hr 
00:00:06.742 ->  Battery :0.79 V
00:00:06.791 ->  Speed:0.00 km/hr 
00:00:06.893 ->  Battery :0.79 V
00:00:06.942 ->  Speed:0.00 km/hr 
00:00:07.045 ->  Battery :0.79 V
00:00:07.093 ->  Speed:0.00 km/hr 
00:00:07.196 ->  Battery :0.80 V
00:00:07.244 ->  Speed:0.00 km/hr 
00:00:07.347 ->  Battery :0.79 V
00:00:07.395 ->  Speed:0.00 km/hr 
00:00:07.498 ->  Battery :0.79 V
00:00:07.546 ->  Speed:0.00 km/hr 
00:00:07.649 ->  Battery :0.79 V
00:00:07.697 ->  Speed:0.00 km/hr 
00:00:07.800 ->  Battery :0.80 V
00:00:07.848 ->  Speed:0.00 km/hr 
00:00:07.951 ->  Battery :0.79 V
00:00:07.999 ->  Speed:0.00 km/hr 
00:00:08.102 ->  Battery :0.79 V
00:00:08.151 ->  Speed:0.00 km/hr 
00:00:08.253 ->  Battery :0.79 V
00:00:08.301 ->  Speed:0.00 km/hr 
00:00:08.404 ->  Battery :0.79 V
00:00:08.453 ->  Speed:0.00 km/hr 
00:00:08.555 ->  Battery :0.77 V
00:00:08.603 ->  Speed:0.00 km/hr 
00:00:08.706 ->  Battery :0.79 V
00:00:08.754 ->  Speed:0.00 km/hr 
00:00:08.857 ->  Battery :0.77 V
00:00:08.908 ->  Speed:0.00 km/hr 
00:00:09.008 ->  Battery :0.79 V
00:00:09.056 ->  Speed:0.00 km/hr 
00:00:09.159 ->  Battery :0.79 V
00:00:09.207 ->  Speed:0.00 km/hr 
00:00:09.310 ->  Battery :0.79 V
00:00:09.358 ->  Speed:0.00 km/hr 
00:00:09.461 ->  Battery :0.79 V
00:00:09.509 ->  Speed:0.00 km/hr 
00:00:09.612 ->  Battery :0.80 V
00:00:09.660 ->  Speed:0.00 km/hr 
00:00:09.763 ->  Battery :0.79 V
00:00:09.811 ->  Speed:0.00 km/hr 
00:00:09.914 ->  Battery :0.80 V
00:00:09.962 ->  Speed:0.00 km/hr 
00:00:10.065 ->  Battery :0.79 V
00:00:10.115 ->  Speed:0.00 km/hr 
00:00:10.216 ->  Battery :0.79 V
00:00:10.264 ->  Speed:0.00 km/hr 
00:00:10.368 ->  Battery :0.79 V
00:00:10.417 ->  Speed:0.00 km/hr 
00:00:10.518 ->  Battery :0.79 V
00:00:10.567 ->  Speed:0.00 km/hr 
00:00:10.669 ->  Battery :0.77 V
00:00:10.718 ->  Speed:0.00 km/hr 
00:00:10.820 ->  Battery :0.79 V
00:00:10.869 ->  Speed:0.00 km/hr 
00:00:10.971 ->  Battery :0.79 V
00:00:11.020 ->  Speed:0.00 km/hr 
00:00:11.122 ->  Battery :0.79 V
00:00:11.184 ->  Speed:0.00 km/hr 
00:00:11.273 ->  Battery :0.79 V
00:00:11.322 ->  Speed:0.00 km/hr 
00:00:11.424 ->  Battery :0.79 V
00:00:11.473 ->  Speed:0.00 km/hr 
00:00:11.575 ->  Battery :0.79 V
00:00:11.624 ->  Speed:0.00 km/hr 
00:00:11.727 ->  Battery :0.79 V
00:00:11.776 ->  Speed:0.00 km/hr 
00:00:11.878 ->  Battery :0.79 V
00:00:11.926 ->  Speed:0.00 km/hr 
00:00:12.029 ->  Battery :0.79 V
00:00:12.078 ->  Speed:0.00 km/hr 
00:00:12.180 ->  Battery :0.80 V
00:00:12.230 ->  Speed:0.00 km/hr 
00:00:12.332 ->  Battery :0.79 V
00:00:12.380 ->  Speed:0.00 km/hr 
00:00:12.482 ->  Battery :0.80 V
00:00:12.530 ->  Speed:0.00 km/hr 
00:00:12.633 ->  Battery :0.79 V
00:00:12.681 ->  Speed:0.00 km/hr 
00:00:12.784 ->  Battery :0.79 V
00:00:12.832 ->  Speed:0.00 km/hr 
00:00:12.935 ->  Battery :0.79 V
00:00:12.983 ->  Speed:0.00 km/hr 
00:00:13.086 ->  Battery :0.79 V
00:00:13.134 ->  Speed:0.00 km/hr 
00:00:13.237 ->  Battery :0.79 V
00:00:13.288 ->  Speed:0.00 km/hr 
00:00:13.388 ->  Battery :0.79 V
00:00:13.436 ->  Speed:0.00 km/hr 
00:00:13.539 ->  Battery :0.77 V
00:00:13.587 ->  Speed:0.00 km/hr 
00:00:13.690 ->  Battery :0.79 V
00:00:13.739 ->  Speed:0.00 km/hr 
00:00:13.841 ->  Battery :0.79 V
00:00:13.889 ->  Speed:0.00 km/hr 
00:00:13.992 ->  Battery :0.79 V
00:00:14.041 ->  Speed:0.00 km/hr 
00:00:14.143 ->  Battery :0.79 V
00:00:14.191 ->  Speed:0.00 km/hr 
00:00:14.295 ->  Battery :0.79 V
00:00:14.343 ->  Speed:0.00 km/hr 
00:00:14.445 ->  Battery :0.79 V
00:00:14.493 ->  Speed:0.00 km/hr 
00:00:14.596 ->  Battery :0.79 V
00:00:14.645 ->  Speed:0.00 km/hr 
00:00:14.747 ->  Battery :0.79 V
00:00:14.795 ->  Speed:0.00 km/hr 
00:00:14.898 ->  Battery :0.80 V
00:00:14.947 ->  Speed:0.00 km/hr 
00:00:15.049 ->  Battery :0.80 V
00:00:15.098 ->  Speed:0.00 km/hr 
00:00:15.200 ->  Battery :0.79 V
00:00:15.249 ->  Speed:0.00 km/hr 
00:00:15.351 ->  Battery :0.79 V
00:00:15.400 ->  Speed:0.00 km/hr 
00:00:15.502 ->  Battery :0.80 V
00:00:15.553 ->  Speed:0.00 km/hr 
00:00:15.653 ->  Battery :0.79 V
00:00:15.703 ->  Speed:0.00 km/hr 
00:00:15.804 ->  Battery :0.79 V
00:00:15.853 ->  Speed:0.00 km/hr 
00:00:15.955 ->  Battery :0.79 V
00:00:16.005 ->  Speed:0.00 km/hr 
00:00:16.107 ->  Battery :0.79 V
00:00:16.155 ->  Speed:0.00 km/hr 
00:00:16.259 ->  Battery :0.79 V
00:00:16.307 ->  Speed:0.00 km/hr 
00:00:16.409 ->  Battery :0.79 V
00:00:16.457 ->  Speed:0.00 km/hr 
00:00:16.560 ->  Battery :0.79 V
00:00:16.610 ->  Speed:0.00 km/hr 
00:00:16.711 ->  Battery :0.79 V
00:00:16.759 ->  Speed:0.00 km/hr 
00:00:16.862 ->  Battery :0.79 V
00:00:16.910 ->  Speed:0.00 km/hr 
00:00:17.013 ->  Battery :0.79 V
00:00:17.061 ->  Speed:0.00 km/hr 
00:00:17.164 ->  Battery :0.79 V
00:00:17.212 ->  Speed:0.00 km/hr 
00:00:17.315 ->  Battery :0.80 V
00:00:17.363 ->  Speed:0.00 km/hr 
00:00:17.466 ->  Battery :0.79 V
00:00:17.514 ->  Speed:0.00 km/hr 
00:00:17.617 ->  Battery :0.79 V
00:00:17.666 ->  Speed:0.00 km/hr 
00:00:17.768 ->  Battery :0.79 V
00:00:17.816 ->  Speed:0.00 km/hr 
00:00:17.920 ->  Battery :0.77 V
00:00:17.968 ->  Speed:0.00 km/hr 
00:00:18.070 ->  Battery :0.80 V
00:00:18.118 ->  Speed:0.00 km/hr 
00:00:18.222 ->  Battery :0.80 V
00:00:18.270 ->  Speed:0.00 km/hr 
00:00:18.373 ->  Battery :0.79 V
00:00:18.421 ->  Speed:0.00 km/hr 
00:00:18.524 ->  Battery :0.79 V
00:00:18.572 ->  Speed:0.00 km/hr 
00:00:18.675 ->  Battery :0.79 V
00:00:18.723 ->  Speed:0.00 km/hr 
00:00:18.826 ->  Battery :0.79 V
00:00:18.872 ->  Speed:0.00 km/hr 
00:00:18.977 ->  Battery :0.79 V
00:00:19.025 ->  Speed:0.00 km/hr 
00:00:19.128 ->  Battery :0.79 V
00:00:19.176 ->  Speed:0.00 km/hr 
00:00:19.279 ->  Battery :0.79 V
00:00:19.328 ->  Speed:0.00 km/hr 
00:00:19.430 ->  Battery :0.79 V
00:00:19.479 ->  Speed:0.00 km/hr 
00:00:19.581 ->  Battery :0.79 V
00:00:19.630 ->  Speed:0.00 km/hr 
00:00:19.732 ->  Battery :0.79 V
00:00:19.781 ->  Speed:0.00 km/hr 
00:00:19.884 ->  Battery :0.80 V
00:00:19.935 ->  Speed:0.00 km/hr 
00:00:20.034 ->  Battery :0.80 V
00:00:20.082 ->  Speed:0.00 km/hr 
00:00:20.185 ->  Battery :0.79 V
00:00:20.234 ->  Speed:0.00 km/hr 
00:00:20.336 ->  Battery :0.79 V
00:00:20.385 ->  Speed:0.00 km/hr 
00:00:20.487 ->  Battery :0.80 V
00:00:20.536 ->  Speed:0.00 km/hr 
00:00:20.638 ->  Battery :0.79 V
00:00:20.687 ->  Speed:0.00 km/hr 
00:00:20.790 ->  Battery :0.80 V
00:00:20.838 ->  Speed:0.00 km/hr 
00:00:20.941 ->  Battery :0.79 V
00:00:20.989 ->  Speed:0.00 km/hr 
00:00:21.092 ->  Battery :0.79 V
00:00:21.140 ->  Speed:0.00 km/hr 
00:00:21.243 ->  Battery :0.80 V
00:00:21.292 ->  Speed:0.00 km/hr 
00:00:21.394 ->  Battery :0.80 V
00:00:21.442 ->  Speed:0.00 km/hr 
00:00:21.545 ->  Battery :0.79 V
