00:00:02.893 ->  SD OK
00:00:02.947 ->  BREAK STOP
00:00:03.204 ->  Controller Set
00:00:04.969 ->  START
00:00:05.009 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED 
00:00:05.057 ->  Battery :0.79 V
00:00:05.118 ->  Speed:0.00 km/hr 
00:00:05.158 ->  Battery :0.79 V
00:00:05.220 ->  Speed:0.00 km/hr 
00:00:05.258 ->  Battery :0.79 V
00:00:05.320 ->  Speed:0.00 km/hr 
00:00:05.359 ->  Battery :0.77 V
00:00:05.421 ->  Speed:0.00 km/hr 
00:00:05.459 ->  Battery :0.77 V
00:00:05.521 ->  Speed:0.00 km/hr 
00:00:05.563 ->  Battery :0.80 V
00:00:05.624 ->  Speed:0.00 km/hr 
00:00:05.663 ->  Battery :0.79 V
00:00:05.725 ->  Speed:0.00 km/hr 
00:00:05.764 ->  Battery :0.77 V
00:00:05.826 ->  Speed:0.00 km/hr 
00:00:05.865 ->  Battery :0.77 V
00:00:05.926 ->  Speed:0.00 km/hr 
00:00:05.965 ->  Battery :0.79 V
00:00:06.028 ->  Speed:0.00 km/hr 
00:00:06.066 ->  Battery :0.80 V
00:00:06.128 ->  Speed:0.00 km/hr 
00:00:06.167 ->  Battery :0.80 V
00:00:06.228 ->  Speed:0.00 km/hr 
00:00:06.267 ->  Battery :0.80 V
00:00:06.332 ->  Speed:0.00 km/hr 
00:00:06.372 ->  Battery :0.80 V
00:00:06.433 ->  Speed:0.00 km/hr 
00:00:06.472 ->  Battery :0.80 V
00:00:06.534 ->  Speed:0.00 km/hr 
00:00:06.573 ->  Battery :0.80 V
00:00:06.635 ->  Speed:0.00 km/hr 
00:00:06.674 ->  Battery :0.82 V
00:00:06.735 ->  Speed:0.00 km/hr 
00:00:06.775 ->  Battery :0.80 V
00:00:06.837 ->  Speed:0.00 km/hr 
00:00:06.876 ->  Battery :0.79 V
00:00:06.937 ->  Speed:0.00 km/hr 
00:00:06.977 ->  Battery :0.80 V
00:00:07.038 ->  Speed:0.00 km/hr 
00:00:07.079 ->  Battery :0.80 V
00:00:07.142 ->  Speed:0.00 km/hr 
00:00:07.181 ->  Battery :0.79 V
00:00:07.242 ->  Speed:0.00 km/hr 
00:00:07.281 ->  Battery :0.79 V
00:00:07.344 ->  Speed:0.00 km/hr 
00:00:07.402 ->  Battery :0.79 V
00:00:07.463 ->  Speed:0.00 km/hr 
00:00:07.553 ->  Battery :0.80 V
00:00:07.615 ->  Speed:0.00 km/hr 
00:00:07.703 ->  Battery :0.79 V
00:00:07.766 ->  Speed:0.00 km/hr 
00:00:07.856 ->  Battery :0.79 V
00:00:07.917 ->  Speed:0.00 km/hr 
00:00:08.005 ->  Battery :0.80 V
00:00:08.068 ->  Speed:0.00 km/hr 
00:00:08.158 ->  Battery :0.80 V
00:00:08.219 ->  Speed:0.00 km/hr 
00:00:08.308 ->  Battery :0.77 V
00:00:08.370 ->  Speed:0.00 km/hr 
00:00:08.460 ->  Battery :0.79 V
00:00:08.521 ->  Speed:0.00 km/hr 
00:00:08.610 ->  Battery :0.80 V
00:00:08.672 ->  Speed:0.00 km/hr 
00:00:08.762 ->  Battery :0.80 V
00:00:08.823 ->  Speed:0.00 km/hr 
00:00:08.912 ->  Battery :0.80 V
00:00:08.974 ->  Speed:0.00 km/hr 
00:00:09.064 ->  Battery :0.79 V
00:00:09.128 ->  Speed:0.00 km/hr 
00:00:09.214 ->  Battery :0.79 V
00:00:09.276 ->  Speed:0.00 km/hr 
00:00:09.365 ->  Battery :0.80 V
00:00:09.426 ->  Speed:0.00 km/hr 
00:00:09.517 ->  Battery :0.80 V
00:00:09.578 ->  Speed:0.00 km/hr 
00:00:09.667 ->  Battery :0.79 V
00:00:09.729 ->  Speed:0.00 km/hr 
00:00:09.819 ->  Battery :0.79 V
00:00:09.880 ->  Speed:0.00 km/hr 
00:00:09.969 ->  Battery :0.80 V
00:00:10.031 ->  Speed:0.00 km/hr 
00:00:10.121 ->  Battery :0.80 V
00:00:10.182 ->  Speed:0.00 km/hr 
00:00:10.271 ->  Battery :0.79 V
00:00:10.333 ->  Speed:0.00 km/hr 
00:00:10.423 ->  Battery :0.79 V
00:00:10.484 ->  Speed:0.00 km/hr 
00:00:10.573 ->  Battery :0.80 V
00:00:10.636 ->  Speed:0.00 km/hr 
00:00:10.725 ->  Battery :0.80 V
00:00:10.787 ->  Speed:0.00 km/hr 
00:00:10.875 ->  Battery :0.79 V
00:00:10.938 ->  Speed:0.00 km/hr 
00:00:11.027 ->  Battery :0.79 V
00:00:11.089 ->  Speed:0.00 km/hr 
00:00:11.177 ->  Battery :0.80 V
00:00:11.240 ->  Speed:0.00 km/hr 
00:00:11.328 ->  Battery :0.82 V
00:00:11.389 ->  Speed:0.00 km/hr 
00:00:11.480 ->  Battery :0.82 V
00:00:11.542 ->  Speed:0.00 km/hr 
00:00:11.630 ->  Battery :0.80 V
00:00:11.693 ->  Speed:0.00 km/hr 
00:00:11.782 ->  Battery :0.80 V
00:00:11.844 ->  Speed:0.00 km/hr 
00:00:11.932 ->  Battery :0.80 V
00:00:11.995 ->  Speed:0.00 km/hr 
00:00:12.085 ->  Battery :0.82 V
00:00:12.146 ->  Speed:0.00 km/hr 
00:00:12.234 ->  Battery :0.79 V
00:00:12.297 ->  Speed:0.00 km/hr 
00:00:12.387 ->  Battery :0.79 V
00:00:12.450 ->  Speed:0.00 km/hr 
00:00:12.537 ->  Battery :0.80 V
00:00:12.599 ->  Speed:0.00 km/hr 
00:00:12.689 ->  Battery :0.80 V
00:00:12.750 ->  Speed:0.00 km/hr 
00:00:12.839 ->  Battery :0.79 V
00:00:12.901 ->  Speed:0.00 km/hr 
00:00:12.991 ->  Battery :0.79 V
00:00:13.052 ->  Speed:0.00 km/hr 
00:00:13.142 ->  Battery :0.80 V
00:00:13.203 ->  Speed:0.00 km/hr 
00:00:13.292 ->  Battery :0.80 V
00:00:13.353 ->  Speed:0.00 km/hr 
00:00:13.444 ->  Battery :0.80 V
00:00:13.508 ->  Speed:0.00 km/hr 
00:00:13.594 ->  Battery :0.80 V
00:00:13.656 ->  Speed:0.00 km/hr 
00:00:13.746 ->  Battery :0.82 V
00:00:13.808 ->  Speed:0.00 km/hr 
00:00:13.896 ->  Battery :0.82 V
00:00:13.958 ->  Speed:0.00 km/hr 
00:00:14.048 ->  Battery :0.80 V
00:00:14.109 ->  Speed:0.00 km/hr 
00:00:14.198 ->  Battery :0.80 V
00:00:14.260 ->  Speed:0.00 km/hr 
00:00:14.350 ->  Battery :0.80 V
00:00:14.411 ->  Speed:0.00 km/hr 
00:00:14.500 ->  Battery :0.82 V
00:00:14.562 ->  Speed:0.00 km/hr 
00:00:14.652 ->  Battery :0.82 V
00:00:14.713 ->  Speed:0.00 km/hr 
00:00:14.802 ->  Battery :0.80 V
00:00:14.864 ->  Speed:0.00 km/hr 
00:00:14.954 ->  Battery :0.80 V
00:00:15.015 ->  Speed:0.00 km/hr 
00:00:15.105 ->  Battery :0.80 V
00:00:15.166 ->  Speed:0.00 km/hr 
00:00:15.255 ->  Battery :0.82 V
00:00:15.318 ->  Speed:0.00 km/hr 
00:00:15.407 ->  Battery :0.80 V
00:00:15.469 ->  Speed:0.00 km/hr 
00:00:15.557 ->  Battery :0.80 V
00:00:15.620 ->  Speed:0.00 km/hr 
00:00:15.709 ->  Battery :0.80 V
00:00:15.773 ->  Speed:0.00 km/hr 
00:00:15.859 ->  Battery :0.82 V
00:00:15.922 ->  Speed:0.00 km/hr 
00:00:16.011 ->  Battery :0.80 V
00:00:16.073 ->  Speed:0.00 km/hr 
00:00:16.161 ->  Battery :0.80 V
00:00:16.224 ->  Speed:0.00 km/hr 
00:00:16.313 ->  Battery :0.82 V
00:00:16.375 ->  Speed:0.00 km/hr 
00:00:16.463 ->  Battery :0.82 V
00:00:16.526 ->  Speed:0.00 km/hr 
00:00:16.615 ->  Battery :0.82 V
00:00:16.677 ->  Speed:0.00 km/hr 
00:00:16.765 ->  Battery :0.82 V
00:00:16.830 ->  Speed:0.00 km/hr 
00:00:16.917 ->  Battery :0.80 V
00:00:16.979 ->  Speed:0.00 km/hr 
00:00:17.069 ->  Battery :0.82 V
00:00:17.130 ->  Speed:0.00 km/hr 
00:00:17.219 ->  Battery :0.82 V
00:00:17.281 ->  Speed:0.00 km/hr 
00:00:17.371 ->  Battery :0.80 V
00:00:17.432 ->  Speed:0.00 km/hr 
00:00:17.521 ->  Battery :0.80 V
00:00:17.583 ->  Speed:0.00 km/hr 
00:00:17.673 ->  Battery :0.82 V
00:00:17.734 ->  Speed:0.00 km/hr 
00:00:17.823 ->  Battery :0.80 V
00:00:17.885 ->  Speed:0.00 km/hr 
00:00:17.975 ->  Battery :0.80 V
00:00:18.036 ->  Speed:0.00 km/hr 
00:00:18.125 ->  Battery :0.79 V
00:00:18.187 ->  Speed:0.00 km/hr 
00:00:18.277 ->  Battery :0.80 V
00:00:18.338 ->  Speed:0.00 km/hr 
00:00:18.427 ->  Battery :0.82 V
00:00:18.489 ->  Speed:0.00 km/hr 
00:00:18.579 ->  Battery :0.80 V
00:00:18.640 ->  Speed:0.00 km/hr 
00:00:18.729 ->  Battery :0.80 V
00:00:18.791 ->  Speed:0.00 km/hr 
00:00:18.881 ->  Battery :0.82 V
00:00:18.942 ->  Speed:0.00 km/hr 
00:00:19.033 ->  Battery :0.83 V
00:00:19.092 ->  Speed:0.00 km/hr 
00:00:19.183 ->  Battery :0.80 V
00:00:19.245 ->  Speed:0.00 km/hr 
00:00:19.335 ->  Battery :0.80 V
00:00:19.396 ->  Speed:0.00 km/hr 
00:00:19.485 ->  Battery :0.82 V
00:00:19.547 ->  Speed:0.00 km/hr 
00:00:19.637 ->  Battery :0.82 V
00:00:19.698 ->  Speed:0.00 km/hr 
00:00:19.787 ->  Battery :0.82 V
00:00:19.849 ->  Speed:0.00 km/hr 
00:00:19.939 ->  Battery :0.80 V
00:00:20.001 ->  Speed:0.00 km/hr 
00:00:20.089 ->  Battery :0.80 V
00:00:20.154 ->  Speed:0.00 km/hr 
00:00:20.241 ->  Battery :0.83 V
00:00:20.302 ->  Speed:0.00 km/hr 
00:00:20.391 ->  Battery :0.82 V
00:00:20.453 ->  Speed:0.00 km/hr 
00:00:20.543 ->  Battery :0.80 V
00:00:20.605 ->  Speed:0.00 km/hr 
00:00:20.694 ->  Battery :0.80 V
00:00:20.755 ->  Speed:0.00 km/hr 
00:00:20.844 ->  Battery :0.82 V
00:00:20.907 ->  Speed:0.00 km/hr 
00:00:20.996 ->  Battery :0.82 V
00:00:21.058 ->  Speed:0.00 km/hr 
00:00:21.146 ->  Battery :0.82 V
00:00:21.209 ->  Speed:0.00 km/hr 
00:00:21.298 ->  Battery :0.82 V
00:00:21.360 ->  Speed:0.00 km/hr 
00:00:21.448 ->  Battery :0.83 V
00:00:21.511 ->  Speed:0.00 km/hr 
00:00:21.600 ->  Battery :0.83 V
00:00:21.662 ->  Speed:0.00 km/hr 
00:00:21.750 ->  Battery :0.82 V
00:00:21.813 ->  Speed:0.00 km/hr 
00:00:21.903 ->  Battery :0.82 V
00:00:21.964 ->  Speed:0.00 km/hr 
00:00:22.052 ->  Battery :0.82 V
00:00:22.115 ->  Speed:0.00 km/hr 
00:00:22.205 ->  Battery :0.82 V
00:00:22.266 ->  Speed:0.00 km/hr 
00:00:22.355 ->  Battery :0.82 V
00:00:22.417 ->  Speed:0.00 km/hr 
00:00:22.507 ->  Battery :0.80 V
00:00:22.568 ->  Speed:0.00 km/hr 
00:00:22.658 ->  Battery :0.82 V
00:00:22.719 ->  Speed:0.00 km/hr 
00:00:22.808 ->  Battery :0.82 V
00:00:22.870 ->  Speed:0.00 km/hr 
00:00:22.960 ->  Battery :0.82 V
00:00:23.021 ->  Speed:0.00 km/hr 
00:00:23.110 ->  Battery :0.80 V
00:00:23.172 ->  Speed:0.00 km/hr 
00:00:23.262 ->  Battery :0.82 V
00:00:23.323 ->  Speed:0.00 km/hr 
00:00:23.412 ->  Battery :0.83 V
00:00:23.477 ->  Speed:0.00 km/hr 
00:00:23.564 ->  Battery :0.82 V
00:00:23.625 ->  Speed:0.00 km/hr 
00:00:23.714 ->  Battery :0.82 V
00:00:23.776 ->  Speed:0.00 km/hr 
00:00:23.866 ->  Battery :0.82 V
00:00:23.927 ->  Speed:0.00 km/hr 
00:00:24.016 ->  Battery :0.83 V
00:00:24.078 ->  Speed:0.00 km/hr 
00:00:24.168 ->  Battery :0.83 V
00:00:24.229 ->  Speed:0.00 km/hr 
00:00:24.318 ->  Battery :0.82 V
00:00:24.380 ->  Speed:0.00 km/hr 
00:00:24.470 ->  Battery :0.82 V
00:00:24.531 ->  Speed:0.00 km/hr 
00:00:24.621 ->  Battery :0.83 V
